4	5.644
4	5.523
4	5.212
4	5.077
4	4.832
4	4.766
4	4.548
4	4.5
4	4.256
4	4.274
4	4.068
4	4.038
4	3.975
4	3.847
4	3.845
4	3.663
4	3.618
4	3.605
4	3.453
4	3.445
4	3.382
4	3.29
4	3.292
4	3.047
4	3.013
4	3.016
4	3.016
4	3.02
4	3.027
4	3.023
4	3.022
4	3.02
4	3.053
4	3.015
4	3.016
4	3.116
4	3.013
4	3.013
4	3.017
4	3.845
4	3.014
4	3.076
4	3.014
4	3.016
4	3.013
4	3.021
4	3.015
4	3.025
4	3.01
4	3.024
4	3.013
4	3.05
4	3.024
4	3.144
4	3.01
4	3.015
4	3.024
4	3.008
4	3.016
4	3.02
4	3.022
4	3.016
4	3.103
4	3.025
4	3.013
4	3.524
4	3.019
4	3.018
4	3.022
4	3.014
4	3.025
4	3.017
4	3.02
4	3.015
4	3.017
4	3.023
4	3.021
4	3.114
4	3.02
4	3.027
4	3.017
4	3.019
4	3.013
4	3.019
4	3.019
4	3.016
4	3.024
4	3.013
4	3.024
4	3.016
4	3.018
4	3.02
4	3.016
4	3.017
4	3.018
4	3.07
4	3.017
4	3.021
4	3.022
4	3.022
4	3.016
4	3.017
4	3.017
4	3.026
4	3.018
4	3.018
4	3.013
4	3.024
4	3.011
4	3.011
4	3.011
4	3.01
4	3.016
4	3.013
4	3.023
4	3.021
4	3.023
4	3.012
4	3.019
4	3.016
4	3.042
4	3.013
4	3.032
4	3.016
4	3.036
4	3.026
4	3.014
4	3.019
4	3.015
4	3.018
4	3.016
4	3.02
4	3.027
4	3.017
4	3.018
4	3.042
4	5.131
4	5.906
4	5.59
4	5.191
4	4.942
4	4.828
4	4.515
4	4.018
4	3.295
4	3.331
4	3.15
4	3.144
4	3.015
4	3.015
4	3.022
4	3.017
4	3.018
4	3.017
4	3.013
4	3.016
4	3.016
4	3.015
4	3.011
4	3.014
4	3.013
4	3.017
4	3.011
4	3.012
4	3.019
4	3.019
4	3.014
4	3.03
4	3.016
4	3.023
4	3.021
4	3.033
4	3.012
4	3.016
4	3.013
4	3.018
4	3.023
4	3.022
4	3.017
4	3.121
4	3.006
4	3.016
4	3.057
4	3.015
4	3.016
4	3.02
4	3.009
4	3.015
4	3.015
4	3.015
4	3.012
4	3.012
4	3.008
4	3.009
4	3.08
4	3.201
4	3.025
4	3.021
4	3.02
4	3.016
4	3.028
4	3.022
4	3.219
4	3.015
4	3.02
4	3.019
4	3.016
4	3.017
4	3.021
4	3.022
4	3.022
4	3.019
4	3.018
4	3.011
4	3.018
4	3.012
4	3.007
4	3.019
4	3.013
4	3.018
4	3.01
4	3.012
4	3.01
4	3.009
4	3.011
4	3.023
4	3.02
4	3.021
4	3.016
4	3.016
4	3.016
4	3.013
4	3.095
4	3.021
4	3.015
4	3.023
4	3.015
4	3.015
4	3.021
4	3.011
4	3.011
4	3.05
4	3.017
4	3.013
4	3.01
4	3.019
4	3.242
4	3.014
4	3.024
4	3.038
4	3.054
4	3.019
4	3.012
4	3.015
4	3.02
4	3.004
4	3.016
4	3.012
4	3.021
4	3.012
4	3.014
4	3.021
4	3.018
4	3.03
4	3.019
4	3.015
4	3.013
4	3.012
4	3.012
4	3.016
4	3.055
4	3.017
4	3.025
4	3.011
4	3.018
4	3.014
4	3.014
4	3.13
4	3.016
4	3.016
4	3.015
4	3.007
4	3.156
4	3.015
4	3.025
4	3.02
4	3.019
4	3.018
4	3.014
4	3.021
4	3.015
4	3.136
4	3.013
4	3.096
4	3.016
4	3.023
4	3.013
4	3.015
4	3.014
4	3.017
4	3.019
4	3.019
4	3.02
4	3.014
4	3.013
4	3.015
4	3.019
4	3.017
4	3.016
4	3.014
4	3.028
4	3.017
4	3.015
4	3.013
4	3.006
4	3.023
4	3.02
4	3.012
4	3.013
4	3.017
4	3.014
4	3.024
4	3.011
4	3.009
4	3.014
4	3.022
4	3.026
4	3.02
4	3.018
4	3.015
4	3.021
4	3.011
4	3.016
4	3.01
4	3.012
4	3.018
4	3.02
4	3.012
4	3.009
4	3.043
4	3.026
4	3.019
4	3.016
4	3.014
4	3.008
4	3.028
4	3.02
4	3.016
4	3.014
4	3.011
4	3.019
4	3.013
4	3.016
4	3.016
4	3.03
4	3.015
4	3.023
4	3.007
4	3.008
4	3.017
4	3.013
4	3.017
4	3.015
4	3.015
4	3.015
4	3.013
4	3.016
4	3.02
4	3.021
4	3.02
4	3.015
4	3.017
4	3.021
4	3.008
4	3.021
4	3.016
4	3.018
4	3.015
4	3.017
4	3.024
4	3.025
4	3.024
4	3.014
4	3.029
4	3.016
4	3.022
4	3.039
4	3.008
4	3.014
4	3.065
4	3.013
4	3.015
4	3.014
4	3.016
4	3.013
4	3.021
4	3.017
4	3.018
4	3.019
4	3.012
4	3.448
4	3.024
4	3.016
4	3.014
4	3.064
4	3.014
4	3.013
4	3.015
4	3.007
4	3.007
4	3.015
4	3.013
4	3.017
4	3.018
4	3.013
4	3.019
4	3.015
4	3.02
4	3.007
4	3.02
4	3.013
4	3.075
4	3.018
4	3.011
4	3.015
4	3.007
4	3.038
4	3.01
4	3.017
4	3.015
4	3.008
4	3.02
4	3.008
4	3.009
4	3.016
4	3.019
4	3.016
4	3.019
4	3.139
4	3.03
4	3.011
4	3.025
4	3.022
4	3.016
4	3.017
4	3.01
4	3.023
4	3.019
4	3.017
4	3.018
4	3.013
4	3.009
4	3.012
4	3.012
4	3.02
4	3.014
4	3.021
4	3.011
4	3.055
4	3.022
4	3.165
4	3.012
4	3.017
4	3.021
4	3.02
4	3.012
4	3.015
4	3.013
4	3.014
4	3.031
4	3.014
4	3.01
4	3.011
4	3.063
4	3.011
4	3.072
4	3.01
4	3.015
4	3.019
4	3.171
4	3.011
4	3.017
4	3.019
4	3.008
4	3.056
4	3.009
4	3.02
4	3.025
4	3.015
4	3.009
4	3.04
4	3.015
4	3.01
4	3.018
4	3.017
4	3.012
4	3.014
4	3.005
4	3.013
4	3.018
4	3.015
4	3.018
4	3.01
4	3.016
4	3.02
4	3.02
4	3.02
4	3.018
4	3.014
4	3.014
4	3.017
4	3.019
4	3.019
4	3.018
4	3.021
4	3.025
4	3.014
4	3.017
4	3.012
4	3.016
4	3.012
4	3.016
4	3.035
4	3.013
4	3.014
4	3.017
4	3.01
4	3.01
4	3.014
4	3.013
4	3.015
4	3.018
4	3.015
4	3.012
4	3.022
4	3.014
4	3.014
4	3.017
4	3.019
4	3.021
4	3.022
4	3.02
4	3.03
4	3.009
4	3.01
4	3.02
4	3.011
4	3.011
4	3.016
4	3.02
4	3.01
4	3.015
4	3.021
4	3.019
4	3.012
4	3.161
4	3.019
4	3.019
4	3.008
4	3.019
4	3.034
4	3.024
4	3.023
4	3.023
4	3.024
4	3.018
4	3.037
4	3.029
4	3.023
4	3.016
4	3.015
4	3.019
4	3.036
4	3.021
4	3.021
4	3.02
4	3.021
4	3.114
4	3.058
4	3.022
4	3.027
4	3.028
4	3.018
4	3.139
4	3.013
4	3.02
4	3.019
4	3.021
4	3.025
4	3.016
4	3.015
4	3.006
4	3.006
4	3.019
4	3.014
4	3.02
4	3.044
4	3.012
4	3.018
4	3.012
4	3.008
4	3.011
4	3.011
4	3.016
4	3.017
4	3.007
4	3.014
4	3.022
4	3.022
4	3.012
4	3.015
4	3.014
4	3.017
4	3.025
4	3.019
4	3.015
4	3.018
4	3.01
4	3.018
4	3.044
4	3.022
4	3.026
4	3.022
4	3.014
4	3.009
4	3.019
4	3.022
4	3.041
4	3.018
4	3.018
4	3.014
4	3.015
4	3.02
4	3.013
4	3.022
4	3.014
4	3.015
4	3.013
4	3.018
4	3.025
4	3.009
4	3.016
4	3.02
4	3.018
4	3.009
4	3.019
4	3.196
4	3.017
4	3.015
4	3.018
4	3.016
4	3.022
4	3.019
4	3.012
4	3.024
4	3.013
4	3.06
4	3.017
4	3.015
4	3.016
4	3.028
4	3.007
4	3.015
4	3.038
4	3.017
4	3.02
4	3.012
4	3.018
4	3.016
4	3.021
4	3.369
4	3.021
4	3.022
4	3.022
4	3.019
4	3.158
4	3.018
4	3.01
4	3.015
4	3.008
4	3.018
4	3.017
4	3.079
4	3.008
4	3.019
4	3.02
4	3.019
4	3.017
4	3.034
4	3.019
4	3.02
4	3.021
4	3.077
4	3.017
4	3.013
4	3.021
4	3.084
4	3.016
4	3.015
4	3.016
4	3.022
4	3.009
4	3.018
4	3.015
4	3.016
4	3.008
4	3.094
4	3.021
4	3.012
4	3.01
4	3.013
4	3.011
4	3.026
4	3.023
4	3.02
4	3.023
4	3.021
4	3.024
4	3.024
4	3.019
4	3.019
4	3.018
4	3.019
4	3.018
4	3.021
4	3.038
4	3.025
4	3.013
4	3.023
4	3.023
4	3.027
4	3.017
4	3.019
4	4.529
4	4.271
4	4.04
4	3.803
4	3.626
4	3.451
4	3.308
4	3.144
4	3.071
4	3.831
4	3.034
4	3.009
4	3.029
4	3.018
4	3.02
4	3.02
4	3.015
4	3.023
4	3.036
4	3.026
4	3.026
4	3.013
4	3.014
4	3.014
4	3.023
4	3.025
4	3.034
4	3.02
4	3.024
4	3.022
4	3.029
4	3.023
4	3.024
4	3.023
4	3.031
4	3.028
4	3.02
4	3.023
4	3.024
4	3.016
4	3.023
4	3.018
4	3.019
4	3.02
4	3.023
4	3.013
4	3.02
4	3.011
4	3.02
4	3.021
4	3.023
4	3.025
4	3.012
4	3.016
4	3.022
4	3.021
4	3.02
4	3.017
4	3.038
4	3.009
4	3.009
4	3.021
4	3.023
4	3.014
4	3.019
4	3.073
4	3.014
4	3.016
4	3.022
4	3.02
4	3.015
4	3.011
4	3.014
4	3.025
4	3.018
4	3.019
4	3.065
4	3.019
4	3.02
4	3.016
4	3.017
4	3.014
4	3.02
4	3.015
4	3.009
4	3.031
4	3.083
4	3.014
4	3.079
4	3.019
4	3.106
4	3.011
4	3.009
4	3.014
4	3.008
4	3.015
4	3.014
4	3.018
4	3.021
4	3.019
4	3.134
4	3.024
4	3.022
4	3.024
4	3.023
4	3.023
4	3.019
4	3.01
4	3.022
4	3.174
4	3.021
4	3.021
4	3.019
4	3.032
4	3.021
4	3.011
4	3.019
4	3.026
4	3.041
4	3.017
4	3.018
4	3.023
4	3.026
4	3.027
4	3.008
4	3.015
4	3.052
4	3.031
4	3.024
4	3.019
4	3.022
4	3.029
4	3.016
4	3.071
4	3.08
4	3.023
4	3.009
4	3.019
4	3.014
4	3.068
4	3.033
4	3.02
4	3.017
4	3.013
4	3.021
4	3.019
4	3.016
4	3.019
4	3.025
4	3.024
4	3.025
4	3.016
4	3.024
4	3.01
4	3.017
4	3.013
4	3.024
4	3.02
4	3.059
4	3.226
4	3.016
4	3.02
4	3.021
4	3.017
4	3.01
4	3.013
4	3.011
4	3.019
4	3.103
4	3.029
4	3.093
4	3.02
4	3.018
4	3.025
4	3.033
4	3.025
4	3.025
4	3.027
4	3.026
4	3.024
4	3.02
4	3.064
4	3.035
4	3.024
4	3.014
4	3.016
4	3.024
4	3.029
4	3.02
4	3.023
4	3.016
4	3.018
4	3.02
4	3.014
4	3.082
4	3.025
4	3.01
4	3.015
4	3.017
4	3.019
4	3.016
4	3.011
4	3.021
4	3.015
4	3.016
4	3.023
4	3.019
4	3.012
4	3.018
4	3.065
4	3.023
4	3.02
4	3.023
4	3.021
4	3.026
4	3.028
4	3.024
4	3.018
4	3.019
4	3.02
4	3.027
4	3.023
4	3.047
4	3.086
4	3.025
4	3.026
4	3.019
4	3.013
4	3.017
4	3.018
4	3.02
4	3.021
4	3.021
4	3.025
4	3.023
4	3.018
4	3.023
4	3.025
4	3.021
4	3.018
4	3.038
4	3.026
4	3.021
4	3.019
4	3.025
4	3.023
4	3.026
4	3.025
4	3.028
4	3.022
4	3.018
4	3.038
4	3.022
4	3.024
4	3.017
4	3.047
4	3.023
4	3.02
4	3.023
4	3.021
4	3.022
4	3.023
4	3.02
4	3.087
4	3.027
4	3.029
4	3.026
4	3.022
