3	5.645
3	5.548
3	5.173
3	5.104
3	4.842
3	5.037
3	4.535
3	4.487
3	4.284
3	4.261
3	4.05
3	4.021
3	4.111
3	3.823
3	3.818
3	3.62
3	3.64
3	3.57
3	3.452
3	3.456
3	3.471
3	3.353
3	3.291
3	3.055
3	3.03
3	3.02
3	3.027
3	3.018
3	3.018
3	3.031
3	3.016
3	3.175
3	3.043
3	3.027
3	3.025
3	3.017
3	3.018
3	3.023
3	3.031
3	3.01
3	3.166
3	3.197
3	3.013
3	3.04
3	3.025
3	3.026
3	3.016
3	3.021
3	3.029
3	3.018
3	3.019
3	3.137
3	3.021
3	3.031
3	3.01
3	3.026
3	3.017
3	3.019
3	3.018
3	3.017
3	3.172
3	3.024
3	3.014
3	3.046
3	3.016
3	3.012
3	3.021
3	3.013
3	3.025
3	3.135
3	3.039
3	3.013
3	3.034
3	3.021
3	3.023
3	3.015
3	3.161
3	3.182
3	3.016
3	3.016
3	3.021
3	3.039
3	3.017
3	3.017
3	3.02
3	3.018
3	3.167
3	3.02
3	3.02
3	3.026
3	3.035
3	3.023
3	3.019
3	3.021
3	3.031
3	3.034
3	3.037
3	3.028
3	3.022
3	3.028
3	3.023
3	3.03
3	3.02
3	3.161
3	3.036
3	3.02
3	3.023
3	3.025
3	3.021
3	3.015
3	3.026
3	3.115
3	3.067
3	3.027
3	3.025
3	3.009
3	3.017
3	3.015
3	3.016
3	3.018
3	3.163
3	3.015
3	3.018
3	3.023
3	3.015
3	3.03
3	3.124
3	3.034
3	3.022
3	3.029
3	3.023
3	3.015
3	3.025
3	3.02
3	3.033
3	3.06
3	3.031
3	3.037
3	3.021
3	3.019
3	3.013
3	3.02
3	3.119
3	3.021
3	3.029
3	3.014
3	3.031
3	3.025
3	3.167
3	3.012
3	3.017
3	3.015
3	3.035
3	3.02
3	3.016
3	3.017
3	3.168
3	3.025
3	3.021
3	3.028
3	3.041
3	3.023
3	3.013
3	3.047
3	3.057
3	3.016
3	3.018
3	3.015
3	3.013
3	3.024
3	3.013
3	3.016
3	3.009
3	3.012
3	3.018
3	3.161
3	3.035
3	3.012
3	3.023
3	3.02
3	3.021
3	3.011
3	3.123
3	3.029
3	3.032
3	3.013
3	3.019
3	3.028
3	3.013
3	3.011
3	3.067
3	3.015
3	3.02
3	3.017
3	3.025
3	3.015
3	3.011
3	3.172
3	3.013
3	3.023
3	3.022
3	3.172
3	3.016
3	3.022
3	3.009
3	3.009
3	3.021
3	3.028
3	3.124
3	3.012
3	3.014
3	3.013
3	3.041
3	3.018
3	3.019
3	3.115
3	3.026
3	3.011
3	3.012
3	3.029
3	3.01
3	3.012
3	3.015
3	3.066
3	3.024
3	3.014
3	3.016
3	3.025
3	3.013
3	3.015
3	3.059
3	3.029
3	3.022
3	3.021
3	3.016
3	3.011
3	3.012
3	3.016
3	3.029
3	3.015
3	3.022
3	3.018
3	3.169
3	3.02
3	3.033
3	3.032
3	3.024
3	3.013
3	3.032
3	3.165
3	3.02
3	3.021
3	3.032
3	3.015
3	3.018
3	3.014
3	3.064
3	3.023
3	3.022
3	3.038
3	3.025
3	3.015
3	3.074
3	3.027
3	3.014
3	3.017
3	3.017
3	3.015
3	3.011
3	3.067
3	3.027
3	3.014
3	3.022
3	3.013
3	3.014
3	3.077
3	3.014
3	3.028
3	3.018
3	3.02
3	3.013
3	3.051
3	3.013
3	3.041
3	3.04
3	3.038
3	3.034
3	3.018
3	3.023
3	3.172
3	3.016
3	3.008
3	3.012
3	3.008
3	3.019
3	3.126
3	3.036
3	3.013
3	3.008
3	3.018
3	3.018
3	3.155
3	3.016
3	3.029
3	3.023
3	3.01
3	3.016
3	3.093
3	3.017
3	3.012
3	3.013
3	3.015
3	3.013
3	3.041
3	3.014
3	3.008
3	3.025
3	3.018
3	3.012
3	3.03
3	3.013
3	3.013
3	3.024
3	3.013
3	3.027
3	3.021
3	3.169
3	3.034
3	3.021
3	3.011
3	3.025
3	3.016
3	3.158
3	3.036
3	3.012
3	3.008
3	3.018
3	3.014
3	3.023
3	3.013
3	3.013
